timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2026/09/12 15:09:21.196, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:22.196, 0, 176.82 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:09:22.196, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:22.196, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:22.196, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:23.196, 0, 175.29 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:09:23.197, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:23.197, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:23.197, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:24.197, 0, 178.55 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:09:24.197, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:24.197, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:24.197, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:25.197, 0, 179.04 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:09:25.197, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:25.197, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:25.197, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:26.197, 0, 177.39 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:09:26.197, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:26.197, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:26.197, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:27.197, 0, 174.58 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:09:27.198, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:27.198, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:27.198, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:28.198, 0, 178.82 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:09:28.198, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:28.198, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:28.198, 3, 63.61 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:29.198, 0, 178.97 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:09:29.198, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:29.198, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:29.198, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:30.198, 0, 177.30 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:09:30.198, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:30.198, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:30.198, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:31.198, 0, 175.15 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:09:31.199, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:31.199, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:31.199, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:32.199, 0, 178.89 W, 100 %, 8 %, 82795 MiB
2026/09/12 15:09:32.199, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:32.199, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:32.199, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:33.199, 0, 178.92 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:09:33.199, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:33.199, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:33.199, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:34.199, 0, 176.41 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:09:34.199, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:34.199, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:34.199, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:35.199, 0, 174.38 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:09:35.199, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:35.199, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:35.199, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:36.200, 0, 171.62 W, 100 %, 4 %, 82795 MiB
2026/09/12 15:09:36.200, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:36.200, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:36.200, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:37.200, 0, 178.38 W, 100 %, 8 %, 82795 MiB
2026/09/12 15:09:37.200, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:37.200, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:37.200, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:38.200, 0, 178.67 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:09:38.200, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:38.200, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:38.200, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:39.200, 0, 176.99 W, 100 %, 4 %, 82795 MiB
2026/09/12 15:09:39.200, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:39.200, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:39.200, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:40.201, 0, 176.13 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:09:40.201, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:40.201, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:40.201, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:41.201, 0, 177.31 W, 100 %, 11 %, 82795 MiB
2026/09/12 15:09:41.201, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:41.201, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:41.201, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:42.201, 0, 174.52 W, 100 %, 2 %, 82795 MiB
2026/09/12 15:09:42.201, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:42.201, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:42.201, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:43.201, 0, 176.41 W, 100 %, 2 %, 82795 MiB
2026/09/12 15:09:43.201, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:43.201, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:43.201, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:44.201, 0, 178.71 W, 100 %, 8 %, 82795 MiB
2026/09/12 15:09:44.202, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:44.202, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:44.202, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:45.202, 0, 177.49 W, 100 %, 11 %, 82795 MiB
2026/09/12 15:09:45.202, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:45.202, 2, 64.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:45.202, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:46.202, 0, 173.82 W, 100 %, 1 %, 82795 MiB
2026/09/12 15:09:46.202, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:46.202, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:46.202, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:47.202, 0, 176.53 W, 100 %, 2 %, 82795 MiB
2026/09/12 15:09:47.202, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:47.202, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:47.202, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:48.202, 0, 178.44 W, 100 %, 8 %, 82795 MiB
2026/09/12 15:09:48.202, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:48.202, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:48.202, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:49.202, 0, 177.50 W, 100 %, 11 %, 82795 MiB
2026/09/12 15:09:49.203, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:49.203, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:49.203, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:50.203, 0, 173.60 W, 100 %, 1 %, 82795 MiB
2026/09/12 15:09:50.203, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:50.203, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:50.203, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:51.203, 0, 176.61 W, 100 %, 3 %, 82795 MiB
2026/09/12 15:09:51.203, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:51.203, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:51.203, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:52.203, 0, 178.59 W, 100 %, 8 %, 82795 MiB
2026/09/12 15:09:52.203, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:52.203, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:52.203, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:53.203, 0, 177.04 W, 100 %, 11 %, 82795 MiB
2026/09/12 15:09:53.203, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:53.204, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:53.204, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:54.204, 0, 173.51 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:09:54.204, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:54.204, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:54.204, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:55.204, 0, 169.44 W, 100 %, 9 %, 82795 MiB
2026/09/12 15:09:55.204, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:55.204, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:55.204, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:56.204, 0, 177.31 W, 100 %, 4 %, 82795 MiB
2026/09/12 15:09:56.204, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:56.204, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:56.204, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:57.204, 0, 176.71 W, 100 %, 4 %, 82795 MiB
2026/09/12 15:09:57.204, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:57.204, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:57.204, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:58.204, 0, 176.13 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:09:58.204, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:58.205, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:58.205, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:59.205, 0, 177.24 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:09:59.205, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:59.205, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:59.205, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:00.205, 0, 176.91 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:10:00.205, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:00.205, 2, 64.41 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:00.205, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:01.205, 0, 176.88 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:10:01.205, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:01.205, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:01.205, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:02.205, 0, 174.17 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:10:02.205, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:02.205, 2, 64.41 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:02.206, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:03.206, 0, 178.40 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:10:03.206, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:03.206, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:03.206, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:04.206, 0, 179.34 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:10:04.206, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:04.206, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:04.206, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:05.206, 0, 175.23 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:10:05.206, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:05.206, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:05.206, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:06.206, 0, 174.32 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:10:06.206, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:06.206, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:06.206, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:07.207, 0, 178.24 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:10:07.207, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:07.207, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:07.207, 3, 63.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:08.207, 0, 178.87 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:10:08.207, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:08.207, 2, 64.38 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:08.207, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:09.207, 0, 175.60 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:10:09.207, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:09.207, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:09.207, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:10.207, 0, 174.87 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:10:10.207, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:10.207, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:10.207, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:11.207, 0, 177.90 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:10:11.208, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:11.208, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:11.208, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:12.208, 0, 178.72 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:10:12.208, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:12.208, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:12.208, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:13.208, 0, 174.84 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:10:13.208, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:13.208, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:13.208, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:14.208, 0, 169.79 W, 100 %, 4 %, 82795 MiB
2026/09/12 15:10:14.208, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:14.208, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:14.208, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:15.208, 0, 176.81 W, 100 %, 5 %, 82795 MiB
2026/09/12 15:10:15.209, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:15.209, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:15.209, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:16.209, 0, 176.43 W, 100 %, 9 %, 82795 MiB
2026/09/12 15:10:16.209, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:16.209, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:16.209, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:17.209, 0, 177.52 W, 100 %, 4 %, 82795 MiB
2026/09/12 15:10:17.209, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:17.209, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:17.209, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:18.209, 0, 176.94 W, 100 %, 4 %, 82795 MiB
2026/09/12 15:10:18.209, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:18.209, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:18.209, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:19.209, 0, 176.23 W, 100 %, 9 %, 82795 MiB
2026/09/12 15:10:19.210, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:19.210, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:19.210, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:20.210, 0, 178.15 W, 100 %, 11 %, 82795 MiB
2026/09/12 15:10:20.210, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:20.210, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:20.210, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:21.210, 0, 174.63 W, 100 %, 2 %, 82795 MiB
2026/09/12 15:10:21.210, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:21.210, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:21.210, 3, 63.39 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:22.210, 0, 176.82 W, 100 %, 1 %, 82795 MiB
2026/09/12 15:10:22.210, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:22.210, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:22.210, 3, 63.36 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:23.210, 0, 179.73 W, 100 %, 9 %, 82795 MiB
2026/09/12 15:10:23.211, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:23.211, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:23.211, 3, 63.38 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:24.211, 0, 177.07 W, 100 %, 11 %, 82795 MiB
2026/09/12 15:10:24.211, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:24.211, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:24.211, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:25.211, 0, 174.57 W, 100 %, 2 %, 82795 MiB
2026/09/12 15:10:25.211, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:25.211, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:25.211, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:26.211, 0, 176.43 W, 100 %, 1 %, 82795 MiB
2026/09/12 15:10:26.211, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:26.211, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:26.211, 3, 63.42 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:27.211, 0, 179.17 W, 100 %, 8 %, 82795 MiB
2026/09/12 15:10:27.212, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:27.212, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:27.212, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:28.212, 0, 177.04 W, 100 %, 11 %, 82795 MiB
2026/09/12 15:10:28.212, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:28.212, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:28.212, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:29.212, 0, 174.60 W, 100 %, 2 %, 82795 MiB
2026/09/12 15:10:29.212, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:29.212, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:29.212, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:30.212, 0, 176.62 W, 100 %, 1 %, 82795 MiB
2026/09/12 15:10:30.212, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:30.212, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:30.212, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:31.212, 0, 178.87 W, 100 %, 8 %, 82795 MiB
2026/09/12 15:10:31.212, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:31.212, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:31.213, 3, 63.63 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:32.213, 0, 176.55 W, 100 %, 11 %, 82795 MiB
2026/09/12 15:10:32.213, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:32.213, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:32.213, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:33.213, 0, 168.08 W, 100 %, 7 %, 82795 MiB
2026/09/12 15:10:33.213, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:33.213, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:33.213, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:34.213, 0, 177.18 W, 100 %, 8 %, 82795 MiB
2026/09/12 15:10:34.213, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:34.213, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:34.213, 3, 63.63 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:35.213, 0, 177.63 W, 100 %, 4 %, 82795 MiB
2026/09/12 15:10:35.213, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:35.213, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:35.213, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:36.214, 0, 176.88 W, 100 %, 5 %, 82795 MiB
2026/09/12 15:10:36.214, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:36.214, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:36.214, 3, 63.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:37.214, 0, 176.38 W, 100 %, 9 %, 82795 MiB
2026/09/12 15:10:37.214, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:37.214, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:37.214, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:38.214, 0, 175.96 W, 100 %, 5 %, 82795 MiB
2026/09/12 15:10:38.214, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:38.214, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:38.214, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:39.214, 0, 179.43 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:10:39.214, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:39.214, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:39.214, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:40.214, 0, 175.60 W, 100 %, 8 %, 82795 MiB
2026/09/12 15:10:40.215, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:40.215, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:40.215, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:41.215, 0, 174.55 W, 100 %, 0 %, 82795 MiB
2026/09/12 15:10:41.215, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:41.215, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:41.215, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:42.215, 0, 179.18 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:10:42.215, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:42.215, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:42.215, 3, 63.63 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:43.215, 0, 178.59 W, 100 %, 10 %, 82795 MiB
2026/09/12 15:10:43.215, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:43.215, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:43.215, 3, 63.43 W, 0 %, 0 %, 4 MiB
2026/09/12 15:10:44.215, 0, 175.72 W, 100 %, 8 %, 82795 MiB
