timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2026/09/12 14:13:36.586, 0, 181.50 W, 100 %, 7 %, 83463 MiB
2026/09/12 14:13:36.586, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:36.586, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:36.586, 3, 63.41 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:37.587, 0, 177.56 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:37.587, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:37.587, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:37.587, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:38.587, 0, 172.20 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:38.587, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:38.587, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:38.587, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:39.587, 0, 172.04 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:13:39.587, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:39.587, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:39.587, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:40.587, 0, 170.49 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:40.587, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:40.587, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:40.587, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:41.588, 0, 167.42 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:13:41.588, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:41.588, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:41.588, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:42.588, 0, 168.14 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:42.588, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:42.588, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:42.588, 3, 63.42 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:43.588, 0, 168.56 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:43.588, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:43.588, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:43.588, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:44.588, 0, 167.02 W, 100 %, 1 %, 83463 MiB
2026/09/12 14:13:44.588, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:44.588, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:44.588, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:45.588, 0, 165.97 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:45.589, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:45.589, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:45.589, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:46.589, 0, 166.21 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:13:46.589, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:46.589, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:46.589, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:47.589, 0, 166.77 W, 100 %, 3 %, 83463 MiB
2026/09/12 14:13:47.589, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:47.589, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:47.589, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:48.589, 0, 165.30 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:48.589, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:48.589, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:48.589, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:49.589, 0, 86.22 W, 0 %, 0 %, 83463 MiB
2026/09/12 14:13:49.590, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:49.590, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:49.590, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:50.590, 0, 63.63 W, 0 %, 0 %, 83463 MiB
2026/09/12 14:13:50.590, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:50.590, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:50.590, 3, 63.49 W, 0 %, 0 %, 4 MiB
